renter_id,age,household_size,income,credit_score,budget_min,budget_max,desired_beds,desired_baths,desired_sqft_min,has_cats,has_dogs,is_smoker,needs_wheelchair,has_ev,wants_furnished,pref_lat,pref_lon,max_distance_km,laundry_pref,parking_pref,move_urgency,type_pref_apartment,type_pref_house,type_pref_condo,type_pref_townhouse,type_pref_duplex,type_pref_loft,type_pref_cottage_cabin,type_pref_manufactured,type_pref_flat,type_pref_in-law,type_pref_assisted_living,type_pref_land
26063,36,1,71455.0,569.0,1075.0,1997.0,2.0,1.5,995.0,0,1,1,0,0,0,42.1975,-87.7332,7.7,5,7,2,0,0,0,1,0,0,0,0,0,0,0,0
26064,55,3,61058.0,561.0,1042.0,1936.0,4.0,2.0,1399.0,0,0,0,0,0,0,38.9618,-95.5321,67.2,1,7,1,0,0,0,1,0,1,0,1,0,0,0,0
26065,24,4,29644.0,579.0,537.0,997.0,5.0,3.0,1401.0,0,0,0,0,0,0,32.2456,-86.3848,53.8,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0
26066,66,1,61844.0,587.0,1201.0,2230.0,2.0,1.0,1051.0,1,0,0,0,0,0,35.6249,-77.5375,40.8,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0
26067,24,1,61896.0,567.0,1274.0,2366.0,2.0,1.5,1071.0,0,0,0,0,1,0,34.3487,-118.086,37.3,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0
26068,51,5,121809.0,550.0,2816.0,5229.0,6.0,3.5,1719.0,0,0,0,0,0,0,39.4123,-76.5542,39.6,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0
26069,18,2,46797.0,557.0,911.0,1693.0,1.0,1.0,867.0,0,1,0,0,0,0,43.1315,-70.7987,68.7,3,6,1,0,0,1,0,0,0,1,0,0,0,0,0
26070,60,2,68967.0,613.0,1347.0,2502.0,1.0,1.0,638.0,1,0,0,0,0,0,35.8009,-78.5327,51.5,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0
26071,54,2,76315.0,586.0,1750.0,3251.0,3.0,2.5,1345.0,0,1,0,0,0,1,41.0625,-81.5897,13.4,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
26072,61,2,87858.0,634.0,1567.0,2910.0,3.0,2.5,1352.0,1,1,0,0,0,0,33.0441,-87.2813,16.6,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0
26073,66,3,69005.0,569.0,1576.0,2927.0,4.0,2.0,1587.0,0,0,1,0,0,0,38.4198,-75.2508,67.9,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0
26074,61,3,72104.0,608.0,1274.0,2365.0,2.0,1.0,816.0,1,0,0,1,0,0,34.9486,-78.9011,76.0,4,4,0,0,0,0,0,0,0,1,1,1,0,0,0
26075,50,2,74085.0,513.0,1560.0,2897.0,1.0,1.5,741.0,0,1,0,0,0,0,44.6248,-74.8421,5.6,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1
26076,61,1,78433.0,561.0,1634.0,3034.0,2.0,1.5,805.0,1,1,1,0,0,1,33.3158,-82.1259,72.0,1,3,2,0,0,1,0,0,1,0,1,0,0,0,0
26077,23,2,59835.0,561.0,1316.0,2445.0,2.0,1.5,584.0,1,0,0,0,0,0,45.1216,-93.4214,67.4,3,2,1,0,1,0,0,0,1,0,0,0,0,0,1
26078,51,2,46321.0,550.0,749.0,1390.0,1.0,1.5,1021.0,0,0,0,0,0,0,38.8594,-95.9159,69.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1
26079,69,3,93065.0,613.0,1773.0,3292.0,4.0,2.0,1014.0,1,0,0,0,0,0,39.187,-76.9945,14.2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0
26080,37,3,67490.0,613.0,985.0,1830.0,4.0,2.5,1432.0,0,0,0,0,0,0,28.6333,-81.2,42.1,4,4,1,0,0,0,0,0,1,0,0,0,1,1,0
26081,68,4,98788.0,656.0,2186.0,4059.0,5.0,3.5,1176.0,0,1,0,0,0,0,35.53,-82.62,34.4,1,6,1,0,1,0,0,0,1,0,0,0,1,0,0
26082,44,1,57613.0,496.0,967.0,1796.0,0.0,1.0,368.0,0,0,0,0,0,1,35.5077,-77.3366,44.8,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0
26083,42,1,64592.0,612.0,1431.0,2657.0,1.0,1.5,768.0,0,1,0,0,0,0,31.5307,-110.3775,17.8,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
26084,33,3,64429.0,582.0,1224.0,2272.0,3.0,2.0,1237.0,1,1,0,0,0,0,32.0876,-81.1475,63.4,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0
26085,23,2,41293.0,611.0,844.0,1567.0,3.0,2.0,800.0,0,0,0,0,0,1,34.9765,-78.8372,44.8,4,7,2,1,1,0,0,1,0,0,0,0,0,0,0
26086,63,1,55897.0,602.0,932.0,1732.0,2.0,1.0,893.0,0,1,0,0,0,0,43.517,-112.0459,9.3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0
26087,55,5,92800.0,650.0,1795.0,3333.0,4.0,2.0,1002.0,0,1,0,0,0,0,38.3837,-85.5474,73.4,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0
26088,38,3,49434.0,582.0,1051.0,1952.0,4.0,2.5,1440.0,0,0,0,0,0,0,36.2538,-119.7886,43.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26089,67,2,66850.0,577.0,1371.0,2547.0,3.0,2.0,1149.0,0,0,0,0,0,0,30.6579,-88.1537,47.4,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0
26090,27,3,52999.0,548.0,1080.0,2006.0,4.0,2.5,1305.0,1,0,0,0,0,0,32.6543,-83.6806,13.1,5,6,2,0,0,0,1,1,0,0,0,0,0,0,0
26091,58,2,86730.0,636.0,1760.0,3268.0,1.0,1.5,1027.0,0,1,0,0,0,0,41.1463,-96.1594,31.5,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0
26092,41,2,73651.0,575.0,1099.0,2042.0,1.0,1.0,806.0,1,0,0,0,1,0,36.0071,-79.8146,31.9,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0
26093,50,1,89154.0,657.0,1328.0,2466.0,2.0,1.0,1088.0,0,0,0,0,0,0,27.9837,-82.0925,70.6,3,3,2,0,0,1,0,0,0,0,1,0,0,0,0
26094,19,2,22476.0,541.0,502.0,933.0,3.0,2.0,1471.0,0,0,0,0,0,0,48.3836,-101.4805,32.4,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0
26095,49,2,68455.0,584.0,1360.0,2527.0,2.0,1.0,1008.0,0,0,0,0,0,1,35.7764,-82.2974,19.8,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0
26096,53,3,98945.0,589.0,2107.0,3913.0,4.0,2.0,946.0,0,1,0,0,1,1,40.5389,-96.9832,72.2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1
26097,68,2,76489.0,577.0,1636.0,3038.0,3.0,2.0,1242.0,0,1,0,0,0,0,37.4608,-97.1759,35.0,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0
26098,35,1,50384.0,555.0,1112.0,2066.0,2.0,1.0,833.0,0,0,0,0,0,0,28.5801,-81.2266,57.4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
26099,21,3,37957.0,626.0,830.0,1542.0,2.0,1.0,917.0,0,0,0,0,0,0,43.412,-71.3995,6.0,5,6,2,0,0,0,0,0,0,0,0,0,0,1,0
26100,21,1,50131.0,493.0,816.0,1516.0,0.0,1.0,566.0,1,1,1,0,0,0,41.4356,-81.6535,38.7,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0
26101,25,4,64243.0,545.0,1263.0,2345.0,5.0,3.5,1490.0,1,0,0,0,0,0,35.1371,-80.5936,60.1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0
26102,33,3,58706.0,486.0,1112.0,2065.0,2.0,1.5,970.0,0,1,0,0,0,0,42.1181,-88.8976,30.9,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0
26103,61,2,86354.0,623.0,1809.0,3359.0,2.0,1.5,964.0,0,0,0,0,0,0,27.1785,-80.1745,47.9,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0
26104,28,2,83172.0,687.0,1866.0,3465.0,2.0,1.0,1128.0,0,1,0,0,0,0,42.1238,-71.1018,33.2,1,6,1,0,0,0,1,0,0,0,0,0,0,1,1
26105,25,1,34339.0,555.0,765.0,1422.0,2.0,1.5,954.0,0,1,0,0,0,0,42.3132,-71.0667,33.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26106,19,3,58526.0,574.0,927.0,1722.0,2.0,1.0,1035.0,1,0,0,0,0,0,34.8799,-92.4466,28.9,1,4,1,0,0,0,0,1,1,0,0,0,0,0,1
26107,37,1,56263.0,562.0,1153.0,2142.0,0.0,1.0,941.0,0,1,0,0,0,0,32.8897,-83.5321,13.2,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0
26108,49,3,89273.0,718.0,1437.0,2668.0,3.0,2.0,1421.0,0,0,0,0,0,1,43.2273,-77.8043,39.6,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0
26109,32,1,66446.0,584.0,1314.0,2440.0,1.0,1.0,1234.0,0,0,0,0,0,0,39.437,-119.9588,13.0,1,6,2,0,0,0,1,0,1,0,0,0,0,1,0
26110,43,2,85642.0,616.0,1421.0,2639.0,3.0,2.5,1437.0,1,0,1,0,0,0,39.3678,-120.972,13.0,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0
26111,30,1,43019.0,514.0,635.0,1179.0,2.0,1.5,704.0,0,0,1,1,0,0,42.8912,-71.182,47.2,1,6,2,0,0,0,1,0,1,0,1,0,0,0,0
26112,59,1,45098.0,585.0,681.0,1264.0,2.0,1.0,852.0,0,1,0,0,0,1,33.8235,-117.3402,26.5,3,4,1,0,0,0,0,0,0,0,1,0,1,0,0
26113,19,2,43766.0,566.0,821.0,1524.0,3.0,2.5,1277.0,0,0,0,0,0,0,39.1188,-92.3852,20.4,5,0,2,0,0,0,0,0,0,1,0,0,1,0,0
26114,28,3,57473.0,539.0,1000.0,1857.0,2.0,1.0,1096.0,1,0,0,0,0,0,42.2087,-91.7464,19.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26115,47,1,29568.0,550.0,671.0,1247.0,2.0,1.5,963.0,0,0,0,0,0,0,36.2156,-115.2697,64.7,3,5,0,0,0,0,0,0,1,0,1,0,0,1,0
26116,61,2,86416.0,617.0,1436.0,2668.0,3.0,2.0,1315.0,0,0,0,0,0,0,39.7315,-86.0168,34.7,3,4,1,0,0,0,1,1,0,0,0,0,0,1,0
26117,38,3,60883.0,551.0,1359.0,2523.0,2.0,1.5,799.0,0,1,0,0,0,0,39.2208,-84.4124,10.5,5,6,1,0,0,0,0,1,0,0,0,1,0,0,1
26118,21,2,46122.0,541.0,933.0,1733.0,3.0,2.0,1295.0,0,0,0,0,0,0,30.2663,-86.5816,15.7,3,7,1,1,0,1,0,0,0,0,1,0,0,0,0
26119,46,2,61544.0,570.0,1155.0,2144.0,2.0,1.0,1203.0,0,1,0,0,0,0,21.7572,-158.1721,54.9,4,4,2,0,0,0,0,0,1,1,0,0,0,0,0
26120,32,1,48110.0,546.0,796.0,1478.0,0.0,1.0,377.0,0,0,0,0,0,0,30.2234,-90.1557,37.7,4,6,1,1,0,0,0,1,0,0,0,0,1,0,0
26121,33,1,66715.0,633.0,981.0,1822.0,2.0,1.0,1022.0,0,0,0,0,1,0,42.0891,-72.5816,67.9,5,6,0,1,0,0,0,0,1,0,0,1,0,0,0
26122,65,1,66012.0,577.0,1209.0,2245.0,2.0,1.5,1050.0,0,0,1,0,0,0,39.092,-76.7319,12.9,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
26123,66,5,133878.0,672.0,2454.0,4558.0,5.0,3.0,1252.0,0,0,1,0,0,0,30.1444,-93.1871,24.7,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
26124,31,1,57349.0,574.0,949.0,1763.0,1.0,1.0,590.0,1,0,0,0,0,0,34.3511,-118.5848,7.5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26125,48,1,71817.0,495.0,1499.0,2783.0,0.0,1.0,751.0,0,0,0,0,0,1,29.8029,-82.2606,32.4,0,4,1,0,1,0,1,0,0,0,1,0,0,0,0
26126,46,1,59349.0,532.0,1201.0,2231.0,1.0,1.0,954.0,1,0,0,0,0,0,38.2725,-121.9343,5.7,4,4,0,0,0,1,0,0,0,0,0,1,0,0,1
26127,67,3,79707.0,656.0,1385.0,2572.0,3.0,2.0,1119.0,0,1,0,0,0,0,42.6402,-83.0048,69.1,2,5,0,0,1,1,1,0,0,0,0,0,0,0,0
26128,67,2,86676.0,632.0,1977.0,3672.0,1.0,1.0,770.0,0,0,0,0,1,0,33.8447,-83.2215,23.8,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0
26129,36,3,84378.0,629.0,1829.0,3396.0,3.0,2.0,1240.0,0,1,1,0,0,0,39.7591,-75.5163,17.0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0
26130,19,2,48605.0,555.0,945.0,1756.0,2.0,1.0,707.0,0,1,1,0,0,0,36.175,-79.7949,58.4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
26131,18,3,57141.0,570.0,1240.0,2303.0,4.0,2.0,1564.0,0,0,0,0,0,0,34.7924,-77.715,65.3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
26132,18,4,51299.0,639.0,1119.0,2077.0,3.0,2.0,1593.0,0,0,0,0,0,0,47.7676,-117.547,18.3,2,7,2,0,0,1,0,0,0,1,0,0,1,0,0
26133,58,2,75757.0,562.0,1426.0,2649.0,1.0,1.0,872.0,1,1,0,0,1,0,38.2576,-84.5607,61.6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
26134,56,5,97749.0,540.0,2250.0,4178.0,6.0,3.0,1869.0,1,0,0,0,0,0,40.6141,-89.3398,31.7,3,7,0,0,0,0,0,0,0,1,0,1,0,1,0
26135,61,5,96901.0,589.0,1969.0,3656.0,5.0,3.0,1630.0,0,1,0,0,0,0,33.9535,-116.001,44.6,5,4,1,0,0,0,0,1,0,0,1,0,0,0,0
26136,25,1,57022.0,568.0,844.0,1568.0,2.0,1.5,1507.0,1,0,0,0,0,0,35.4696,-119.1692,44.5,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0
26137,21,2,46143.0,616.0,857.0,1591.0,1.0,1.0,375.0,0,0,0,0,0,0,32.5342,-85.0315,75.1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0
26138,26,3,47431.0,564.0,1017.0,1889.0,4.0,2.0,1431.0,0,0,0,0,0,1,40.5397,-105.0669,15.5,2,6,0,1,0,0,0,0,0,0,0,0,1,0,0
26139,50,4,84004.0,557.0,1548.0,2875.0,4.0,2.0,801.0,0,0,0,0,0,0,27.9014,-81.9462,15.4,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0
26140,18,3,44596.0,523.0,1005.0,1866.0,2.0,1.0,812.0,1,0,1,0,0,1,39.1085,-84.2883,56.5,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0
26141,52,3,87162.0,642.0,1871.0,3475.0,3.0,2.0,1138.0,0,1,0,0,1,0,35.4943,-78.8321,37.1,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0
26142,64,1,58303.0,616.0,1127.0,2093.0,2.0,1.5,926.0,0,0,0,0,0,0,32.2474,-110.9745,46.5,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1
26143,25,4,79567.0,617.0,1405.0,2609.0,4.0,2.0,1538.0,0,0,1,0,0,0,34.0896,-77.919,50.1,3,7,2,1,1,0,0,0,0,0,1,0,0,0,0
26144,56,1,61768.0,618.0,988.0,1836.0,1.0,1.0,1204.0,1,1,0,0,0,0,36.2182,-119.5006,20.6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0
26145,46,3,99981.0,680.0,2290.0,4254.0,2.0,1.0,1090.0,0,0,0,0,0,0,40.9565,-96.3047,35.7,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0
26146,67,1,65312.0,590.0,1128.0,2094.0,1.0,1.0,1365.0,0,0,0,0,0,0,41.3616,-81.5584,76.4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26147,30,3,68621.0,485.0,1153.0,2142.0,3.0,2.0,914.0,0,1,0,0,0,0,28.4688,-81.6265,58.9,4,6,0,1,0,1,0,0,1,0,0,0,0,0,0
26148,29,3,74554.0,593.0,1387.0,2576.0,3.0,2.0,966.0,0,0,0,0,0,0,32.2754,-90.12,52.1,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0
26149,18,1,54083.0,478.0,1024.0,1902.0,2.0,1.0,779.0,1,0,0,0,0,0,35.5126,-77.4134,11.6,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0
26150,54,3,89931.0,571.0,2097.0,3894.0,4.0,2.0,1509.0,0,0,0,0,0,0,41.3707,-95.8759,18.8,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0
26151,63,4,131186.0,635.0,2030.0,3771.0,3.0,2.0,1403.0,1,0,0,0,0,0,41.5826,-93.6377,10.6,3,5,1,0,0,0,0,0,0,1,0,0,0,0,1
26152,18,1,39441.0,546.0,877.0,1629.0,0.0,1.0,397.0,0,1,0,0,0,0,35.2478,-94.2244,21.1,5,2,2,0,0,0,1,0,0,0,0,0,1,0,1
26153,43,2,46246.0,591.0,731.0,1357.0,1.0,1.5,683.0,0,1,0,0,0,0,38.6147,-121.3377,67.6,4,5,2,0,1,0,0,0,0,1,1,0,0,0,0
26154,55,1,64584.0,597.0,1215.0,2256.0,1.0,1.5,806.0,0,1,0,0,0,0,29.1597,-80.9572,10.3,4,6,1,0,0,0,0,0,0,1,0,0,0,0,0
26155,58,1,74537.0,562.0,1651.0,3067.0,2.0,1.0,884.0,0,0,1,0,0,0,39.193,-76.7029,22.9,1,5,1,0,1,0,1,0,0,0,0,0,0,1,0
26156,66,4,95824.0,690.0,2069.0,3843.0,3.0,2.0,1027.0,1,1,0,0,0,0,42.5567,-89.1506,50.6,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0
26157,55,1,52782.0,563.0,1229.0,2283.0,2.0,1.5,944.0,0,1,0,0,0,0,42.0,-71.2675,20.4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26158,65,3,75571.0,584.0,1515.0,2813.0,4.0,2.5,1111.0,0,0,0,0,0,0,38.933,-104.6291,66.6,3,6,1,0,0,0,0,0,0,0,0,1,0,0,1
26159,69,1,55284.0,552.0,1171.0,2174.0,2.0,1.5,1206.0,1,1,0,0,0,1,38.8894,-92.399,25.5,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0
26160,66,1,57031.0,544.0,1307.0,2428.0,2.0,1.5,1328.0,1,1,0,0,0,0,43.4192,-73.7345,16.8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
26161,40,3,69289.0,645.0,1260.0,2340.0,3.0,2.5,867.0,0,0,0,0,0,1,33.4872,-117.2775,21.7,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
26162,39,2,69216.0,525.0,1259.0,2339.0,1.0,1.5,913.0,1,0,1,0,0,1,39.7569,-85.8096,70.8,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0
26163,40,4,65625.0,576.0,1322.0,2455.0,4.0,2.0,1429.0,1,0,0,0,0,0,32.4166,-90.2788,65.1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0
26164,67,1,57387.0,594.0,1258.0,2336.0,1.0,1.0,668.0,1,1,0,0,0,0,38.3884,-85.7067,72.9,2,6,2,0,0,0,0,0,0,0,0,0,1,0,1
26165,32,3,73320.0,618.0,1242.0,2307.0,3.0,2.5,818.0,0,1,0,0,0,1,41.1983,-96.1946,39.7,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0
26166,57,3,67857.0,533.0,1442.0,2677.0,2.0,1.0,965.0,1,0,0,0,0,0,35.7391,-82.5343,28.8,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0
26167,50,3,67186.0,553.0,1462.0,2715.0,3.0,2.5,1035.0,0,0,1,0,0,1,33.2961,-111.6701,7.2,4,3,2,0,1,0,0,0,0,1,0,1,0,0,0
26168,21,3,84544.0,609.0,1670.0,3102.0,2.0,1.5,919.0,0,0,0,0,0,1,33.4962,-112.2707,16.7,2,4,0,0,0,0,0,0,0,1,0,1,0,1,0
26169,43,1,53079.0,510.0,871.0,1618.0,0.0,1.0,819.0,0,0,1,0,0,0,42.3305,-96.5352,66.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
26170,28,3,31614.0,582.0,681.0,1265.0,4.0,2.0,1536.0,0,0,0,0,0,0,33.3846,-112.2413,75.4,2,6,2,0,1,0,0,0,0,0,1,0,0,0,0
26171,55,2,56136.0,595.0,1271.0,2360.0,1.0,1.0,1383.0,0,0,0,0,0,1,45.5019,-111.1993,52.8,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26172,41,3,42015.0,561.0,739.0,1372.0,2.0,1.5,1081.0,1,0,0,0,0,0,39.48,-86.1367,44.2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0
26173,36,1,73594.0,620.0,1190.0,2210.0,2.0,1.0,986.0,0,0,0,0,0,1,41.9721,-88.8874,10.6,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0
26174,21,1,40933.0,582.0,929.0,1726.0,1.0,1.0,587.0,0,0,0,0,0,0,34.4802,-119.0178,22.4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
26175,24,2,35513.0,578.0,527.0,978.0,1.0,1.0,954.0,0,1,0,0,0,0,39.5005,-94.9945,76.5,3,7,0,1,0,0,0,0,0,1,0,0,0,0,0
26176,57,2,80342.0,552.0,1811.0,3364.0,3.0,2.0,1191.0,0,1,0,0,0,0,35.9581,-114.9899,72.3,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0
26177,62,1,85547.0,671.0,1562.0,2901.0,2.0,1.5,975.0,0,0,0,0,0,0,44.9302,-93.3528,26.8,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0
26178,33,1,49347.0,591.0,1009.0,1873.0,2.0,1.5,1031.0,1,0,0,0,0,0,58.2292,-134.5158,60.7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
26179,61,1,84596.0,657.0,1494.0,2775.0,2.0,1.0,640.0,0,0,0,0,0,1,43.2142,-85.6927,25.1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
26180,46,1,57765.0,540.0,1000.0,1857.0,0.0,1.0,298.0,0,1,0,0,0,0,41.003,-73.782,42.3,5,7,0,1,0,0,0,0,0,1,0,1,0,0,0
26181,36,1,39681.0,557.0,618.0,1148.0,2.0,1.0,1227.0,1,1,0,0,0,0,30.5481,-84.1762,63.3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0
26182,41,4,108146.0,575.0,2142.0,3979.0,5.0,3.0,1054.0,0,1,0,0,0,0,26.6536,-81.8342,14.0,2,7,1,0,0,0,0,0,0,1,0,0,0,0,1
26183,53,5,83391.0,534.0,1739.0,3229.0,5.0,3.0,1176.0,0,0,0,0,0,0,32.2171,-88.5303,30.9,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
26184,65,2,65201.0,591.0,1024.0,1902.0,1.0,1.0,630.0,1,1,0,0,0,0,32.3085,-81.1958,78.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
26185,43,1,71869.0,638.0,1544.0,2867.0,1.0,1.0,932.0,1,1,0,0,0,1,37.5012,-121.3993,12.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
26186,36,2,60733.0,634.0,1005.0,1867.0,1.0,1.5,1328.0,0,0,0,0,0,0,27.4588,-82.625,11.5,2,4,1,0,0,0,0,0,0,0,1,1,0,0,0
26187,57,4,86599.0,603.0,1532.0,2845.0,4.0,2.5,1292.0,1,0,0,0,0,0,43.1567,-78.8909,24.6,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0
26188,45,5,85760.0,588.0,1339.0,2487.0,5.0,3.0,1313.0,1,1,0,0,0,0,30.1937,-89.5803,77.7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26189,38,1,47407.0,506.0,1018.0,1891.0,1.0,1.0,1123.0,0,0,0,1,0,0,28.7565,-81.5705,28.5,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26190,41,1,59971.0,601.0,961.0,1785.0,0.0,1.0,485.0,0,1,0,0,0,0,30.0631,-81.741,49.3,0,7,2,0,0,0,0,0,0,1,0,0,1,0,0
26191,45,2,74871.0,582.0,1253.0,2328.0,1.0,1.5,1004.0,0,0,0,0,0,0,47.7798,-97.0185,79.5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
26192,25,2,47399.0,562.0,733.0,1360.0,3.0,2.0,1234.0,0,1,0,0,0,0,34.4244,-118.5859,48.5,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0
26193,21,1,48599.0,525.0,1107.0,2055.0,2.0,1.0,866.0,0,0,0,0,0,0,41.4158,-73.1748,75.7,5,5,2,0,0,0,0,0,0,0,0,0,1,0,0
26194,52,3,86734.0,625.0,1771.0,3289.0,3.0,2.0,1144.0,0,0,0,0,0,1,34.8778,-120.4905,49.9,2,4,1,0,1,0,0,0,1,0,0,0,0,0,1
26195,27,1,51248.0,596.0,1053.0,1955.0,1.0,1.0,927.0,0,1,0,0,0,0,42.2501,-83.6378,64.7,5,6,0,0,0,0,0,0,1,0,0,1,0,0,0
26196,45,1,57591.0,563.0,1324.0,2460.0,0.0,1.0,605.0,0,0,0,0,0,0,29.5624,-82.3743,51.9,0,4,2,1,0,0,0,0,0,0,1,1,0,0,0
26197,58,3,75073.0,557.0,1378.0,2559.0,4.0,2.0,1281.0,1,0,0,0,0,1,33.7655,-112.5326,57.1,0,5,2,0,0,0,0,0,0,0,1,1,0,0,1
26198,29,3,65282.0,655.0,1247.0,2316.0,2.0,1.0,1076.0,0,0,0,0,0,1,30.5251,-87.3558,64.8,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0
26199,37,1,40205.0,541.0,650.0,1206.0,2.0,1.5,1146.0,0,0,0,0,0,0,32.092,-81.4362,10.0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26200,68,3,123747.0,682.0,2345.0,4354.0,2.0,1.0,679.0,0,0,0,0,0,1,42.4142,-83.1394,71.2,1,6,2,1,0,0,0,0,1,0,0,0,0,0,0
26201,19,1,15000.0,552.0,309.0,574.0,1.0,1.0,852.0,0,0,0,0,0,0,34.6688,-112.0418,8.8,5,2,2,0,0,0,0,1,1,0,0,0,1,0,0
26202,57,2,65262.0,560.0,1062.0,1972.0,3.0,2.0,1023.0,0,0,0,0,0,0,29.5983,-82.3544,43.4,1,7,0,1,0,0,1,0,0,1,0,0,0,0,0
26203,26,1,51970.0,583.0,777.0,1443.0,0.0,1.0,981.0,1,0,0,0,0,0,40.4272,-105.1718,55.1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0
26204,65,1,73759.0,584.0,1241.0,2305.0,1.0,1.0,853.0,0,0,0,0,0,0,40.0569,-74.1965,23.0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0
26205,39,1,46064.0,592.0,705.0,1309.0,1.0,1.0,827.0,1,0,0,1,0,0,41.2041,-81.6492,28.2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0
26206,18,3,39180.0,472.0,847.0,1574.0,2.0,1.0,1298.0,0,1,0,1,0,1,34.2773,-119.1641,48.7,0,7,0,0,0,0,1,1,0,0,0,0,1,0,0
